"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Slc19a3",16.913319682617,-0.00866839960517568,0.29499142962778,-0.0293852591450317,0.976557329226994,0.999979586229843
"Pid1",1.23930732555912,0.228368376865449,0.196621792488586,1.161460151365,0.24545481941495,NA
"Trip12",1.3540188612845,0.0273544904954515,0.183442070547269,0.149117868185002,0.881460626752582,0.999979586229843
"Sp110",1.64178163322018,0.0761797610196442,0.166762644687306,0.456815500632577,0.647803663439373,0.999979586229843
"Sp140",1.52764359229358,-0.495541501286272,0.167563999847792,-2.95732676312573,0.0031031906886757,0.0643703184872846
"Sp100",1.36340676818813,-0.258064292897986,0.179574608351385,-1.43708676447739,0.150693341520473,0.999979586229843
"A630001G21Rik",1.23668129643612,-0.130148153775947,0.191144723438556,-0.68088802784966,0.495942344079644,NA
"Cab39",1.37712476762148,0.0335508125207582,0.181826277925885,0.184521252392539,0.853604556401102,0.999979586229843
"Itm2c",1.73510219378239,0.531098893080907,0.171385895207455,3.09884831793209,0.00194274454697037,0.042870862876055
"Psmd1",1.33360414772103,-0.060007310105371,0.183808300157225,-0.326466813816582,0.744071193784033,0.999979586229843
"Ncl",2.9003322349975,-0.570583966348188,0.15234576839423,-3.74532205496953,0.000180162509255825,0.00581171498039428
"Ptma",9.26287708363737,0.20041399041269,0.137498793866088,1.4575690795359,0.144959357617593,0.999979586229843
"Pde6d",1.24774559747536,0.0700395402083446,0.192867080045547,0.363149274577104,0.716493377653006,NA
"Cops7b",1.1931420386258,0.0378795688364673,0.197613504872218,0.191685122233732,0.847988860617427,NA
"Eif4e2",1.44013925781427,0.0968984327389818,0.178159445718436,0.543886024949363,0.586519906354383,0.999979586229843
"Gigyf2",1.25989564165196,0.0856029309828203,0.193777372344437,0.441759169025484,0.658663488017991,NA
"Inpp5d",5.10398700585728,-0.095824075637222,0.275242061715167,-0.348144738635133,0.727731486835201,0.999979586229843
"Atg16l1",1.17331701578162,0.0141403331456014,0.199213178224366,0.0709809123655248,0.943412946893203,NA
"Dgkd",1.29944549368382,-0.150887062456707,0.185892227109167,-0.81169107930531,0.416968914373161,0.999979586229843
"Hjurp",8.57466706654722,0.0367917984427793,0.306345806785193,0.120098913149405,0.904404793341648,0.999979586229843
"Arl4c",1.64512309797869,-0.261012357312934,0.164941862249501,-1.58245065111554,0.113546729536733,0.99631358824961
"Agap1",9.05038223249163,0.0933922313680028,0.268164197923164,0.348265100603631,0.727641100877468,0.999979586229843
"Cxcr7",1.3495171388936,0.459332614848554,0.202775528290893,2.26522706521872,0.0234987490769821,0.326735741476345
"Cops8",5.59110086855626,0.212527993260231,0.269603188267262,0.788299257980393,0.430521681598297,0.999979586229843
"Lrrfip1",1.78457134419229,0.229270738457512,0.163032579631779,1.40628786574645,0.159638661861282,0.999979586229843
"Ramp1",1.47819232956409,0.427934587375339,0.188589371060052,2.26913417744562,0.0232601675426183,0.324435450110954
"Ube2f",1.35037321397853,0.131224706790973,0.185397056278955,0.707803615789499,0.479067220655361,0.999979586229843
"Scly",16.5612409372187,0.0666170064372647,0.316489614977432,0.210487179625198,0.833287456716718,0.999979586229843
"Espnl",4.49451729242749,-0.00866904396803067,0.293646685797848,-0.0295220221691813,0.976448255443562,0.999979586229843
"Ilkap",1.35272409425104,0.0496447651900383,0.183850284527922,0.270028220611747,0.787138542855401,0.999979586229843
"Hes6",1.28300651059728,-0.0254744240544245,0.1887129615383,-0.13499032523664,0.892619523657548,0.999979586229843
"Twist2",6.14723289411541,0.0333193728536218,0.280815076461084,0.118652364657633,0.905550777343517,0.999979586229843
"Ndufa10",4.47960966125775,-0.0572695122735443,0.264392457657387,-0.216607965223263,0.828513877761306,0.999979586229843
"Olfr1415",7.78057632107392,-0.00867176578763624,0.287428570770465,-0.0301701593699999,0.975931347066252,0.999979586229843
"Olfr1413",1.21128948415918,-0.00873744885468675,0.203421836399721,-0.0429523644527414,0.965739506439752,NA
"Olfr1411",4.28410615307034,-0.00866990171513354,0.291671527333351,-0.0297248819396236,0.97628646776887,0.999979586229843
"Olfr1410",15.7723666688108,-0.00866488495446813,0.303675920599813,-0.0285333290086137,0.977236786139328,0.999979586229843
"Myeov2",19.6078354920439,0.443731550809818,0.297932401858682,1.48936989747189,0.136389990900124,0.999979586229843
"Mir149",5.07417691533561,-0.00867539999252172,0.279838365044761,-0.0310014675476468,0.975268369302848,0.999979586229843
"Ankmy1",15.6001136213216,-0.00867629150283281,0.277948718605259,-0.031215439834982,0.975097726707131,0.999979586229843
"Rnpepl1",1.57859030469324,0.282679176499504,0.215504287270743,1.31171022200764,0.18961792645921,0.999979586229843
"9430060I03Rik",10.9466246963453,-0.0327394524978535,0.306599887378094,-0.106782336998969,0.914961660379735,0.999979586229843
"Gpr35",18.1228388463775,0.0269281616279243,0.298115428908915,0.0903279703653037,0.928026593860747,0.999979586229843
"Mterfd2",22.1067424465603,-0.00254486334285874,0.29074403935905,-0.00875293384679161,0.993016258397253,0.999979586229843
"Ppp1r7",1.27140373538966,-0.091221589059419,0.188509339564281,-0.483910183284648,0.628449613020431,NA
"Hdlbp",2.90400793086185,0.0730735607989764,0.256503715932446,0.284883049484638,0.775733742676777,0.999979586229843
"Sept2",1.45031160184752,0.462397902166907,0.18497072799666,2.49984366269704,0.0124248123771573,0.204854805990764
"Stk25",2.17935482633768,0.018584158686281,0.243932697488754,0.0761855990508928,0.939271439681714,0.999979586229843
"Thap4",1.18130735595348,-0.0182823481841035,0.197918287939249,-0.0923732130793053,0.926401521282666,NA
"Atg4b",1.31997548670274,0.0793169420417615,0.195061698497664,0.406624891778594,0.684283512275884,0.999979586229843
"Dtymk",1.28645012923341,0.063667158656372,0.18942793707219,0.3361022647473,0.736793750650393,0.999979586229843
"Ing5",1.23525134121723,0.0507723229351295,0.200174359075336,0.253640492067324,0.79977331118195,NA
"Fam174a",5.47191058067704,0.326943303464478,0.272028997397553,1.20186931022898,0.22941416655723,0.999979586229843
"St8sia4",1.28011910903785,-0.0958225435227834,0.187748011802052,-0.510378472736168,0.609786335538178,0.999979586229843
"Slco4c1",44.2016415713912,-0.00866484765638472,0.303630681747283,-0.0285374574352028,0.977233493472323,0.999979586229843
"Slco6b1",13.302660113898,-0.00868133946804273,0.26848991111652,-0.0323339503966508,0.974205734850457,0.999979586229843
"D1Ertd622e",1.33057226916699,0.158558581377373,0.187419436340151,0.846009274564257,0.39754757039452,0.999979586229843
