"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pik3r4",89.0916043794146,8.33040572927374,0.296060766680743,28.1374861744407,3.40957923778354e-174,6.56752901152402e-173
"Gm6040",88.3223479198943,8.32943114005157,0.264044280764267,31.5455843843401,2.061380356476e-218,5.96144346858988e-217
"Tmem161b",89.4849270578726,8.32699588310486,0.296513611009443,28.0830139795494,1.57958752484117e-173,3.00928718236164e-172
"Urm1",104.394323981043,8.32658034386974,0.213235797205749,39.0486984501739,0,0
"Snora19",88.126638781726,8.32623075811238,0.227340922512016,36.6244258451634,1.16870596754476e-293,5.32807436732195e-292
"Vmn1r32",87.6636115628851,8.31850596554785,0.285076577901575,29.1798997545841,3.48927880946289e-187,7.58918141058179e-186
"Magea10",87.3127642807764,8.31265961923184,0.266969828703272,31.1370751504324,7.58885681155001e-213,2.06322044564016e-211
"Ltbp2",87.9080162269013,8.31201345118468,0.29813897082156,27.8796610462559,4.70831295826226e-171,8.71538781635779e-170
"Kat5",96.2209243633719,8.30148027747827,0.246139619168864,33.726712934349,2.34702068209933e-249,8.334318340516e-248
"Hars",99.3943305200624,8.30114041666269,0.223869821896204,37.0802118228845,5.85594734305208e-301,2.7415287112764e-299
